上海台,#genre#
宁波电视台1套,http://liveplay.nbtv.cn/live/nbtv1_md.m3u8?auth_key=1718426423-0-0-c06e43298226351a4f16f8c33e2d3d6f
宁波电视台2套,http://liveplay.nbtv.cn/live/nbtv2_md.m3u8?auth_key=1718428930-0-0-baa661d593df8c4e31f9d8b87ed6ab7f
宁波电视台3套,http://liveplay.nbtv.cn/live/nbtv3_md.m3u8?auth_key=1718428642-0-0-122d2ad49dc128595b5ce92832204071
宁波4套影视频道,http://liveplay.nbtv.cn/live/nbtv4_md.m3u8?auth_key=1718429446-0-0-08ad254a2f4b5323843763c5ff8bb0e5
象山电视台新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
余姚新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化频道,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
文成新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
苍南新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
永嘉新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
绍兴文化影视频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴电视台公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴新闻综合频道,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
新昌新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌生活频道,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
上虞新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞文化影视频道,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都频道,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
嵊州新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
金华电视台新闻综合频道,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8
金华都市农村频道,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8
东阳影视生活频道,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
武义新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
兰溪新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
龙游新闻综合频道,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游生活娱乐频道,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
开化新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
开化国家公园频道,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢江新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
德清新闻综合频道,http://live.yingxi.tv/channel1/playlist.m3u8?_upt=b11ef5ec1718433358
德清文化生活频道,http://live.yingxi.tv/channel2/playlist.m3u8?_upt=381991c21718433364
平湖新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生休闲频道,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
遂昌新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
松阳新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
庆元新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
缙云新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
龙泉新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
云和新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
嵊泗新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
海南台,#genre#
海南电视台经济频道,https://live2.hnntv.cn/srs/tv/xwpd.m3u8?_upt=f010d3221718440038
海南公共频道,https://live2.hnntv.cn/srs/tv/ggpd.m3u8?_upt=bce42c251718439117
海南少儿频道,https://live2.hnntv.cn/srs/tv/sepd.m3u8?_upt=84fad54f1718434293
海南文旅频道,https://live2.hnntv.cn/srs/tv/wlpd.m3u8?_upt=75440b771718434960
海口一套综合频道,http://tvbf.hkbtv.cn/tv/tv1.m3u8
海口二套生活娱乐频道,http://tvbf.hkbtv.cn/tv/tv2.m3u8
海口三套城乡经济频道,http://tvbf.hkbtv.cn/tv/tv3.m3u8
湖北台,#genre#
荆门新闻频道,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共频道,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育频道,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
孝感公共频道,http://live.yingxi.tv/channel1/sd/live.m3u8
湖南台,#genre#
湖南都市频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTliZmQ4MWIzY2VjMmYzMTZkY2YzZGY3OWY3MjI0Y2JlJmVzPTE3MTg0NDU3ODEmdXVpZD1mZjE0ZDRjNzIzMTIwNWEwNmJkMDQ1ZjYxM2FhYmQ3My02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNDSMPP360.m3u8
湖南娱乐频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWY3ZDVjYjBhN2FkMmNjNWIxNDFlYTEwMWUyMDg2YzJlJmVzPTE3MTg0NDk2NzAmdXVpZD04YmJiZTRhMzAzNWQwMDhhYjQzYjhjZjUwYTc3MWNhMy02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNYLMPP360.m3u8
湖南经视,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTJhYjk5NTczYjYwY2UxOTQxNmQyN2NlY2ViYjRiMzcwJmVzPTE3MTg0MjYzMjImdXVpZD0xNTkwNDM2YzU4ZjBkZTA5ZDdlMDQxMzYzNGYzMzc1OC02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNJSMPP360.m3u8
湖南电视剧频道,http://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWFkMDkxZTkwZWJmMDg5YjI1ZTY3YjQ1OWJkYTg3MWUzJmVzPTE3MTg0NDU4MDgmdXVpZD05MGVjYTM1MjdlMDExNjgwMTZlMWExNTNmNGQ2YWMxYi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl/HNDSJMPP360.m3u8
金鹰纪实频道,https://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTZkMmZlM2NjOGRiYzUzZTI5ODUxMTI3MzM3MThiYmM2JmVzPTE3MTg0Mzg3NzYmdXVpZD01ODE0ODgyYzI4Yjc2OGIwMjBlNGQyOTllZjExMGM3NC02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl/JYJSMPP360.m3u8
金鹰卡通,http://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTJhMjc2NDZiZWNjYTUyMDM4MmZhZTQ0YTFiNDhlNTJjJmVzPTE3MTg0NDY4MDkmdXVpZD1lN2Q1M2I4OWYyYjRlODFjNmUyNzljNWRhNTFjMDk4Mi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl/JYKTMPP360.m3u8
湖南国际频道,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTc5NmQzM2M4Nzk1ZmY0NzIxOWYyNDJjNWNmYWM1NDBlJmVzPTE3MTg0NDA5OTQmdXVpZD05N2UxZWExMzFlZGMyZDQyZGEyZDRiMzBhNTBlZjU5OS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD1xcV9waG9uZV9saXZl/HNGJMPP360.m3u8
先锋乒羽频道,http://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWU3NjdlNjI1MjI1ODVlMTAyNmM2NjU1MTM0MTE3Njc4JmVzPTE3MTg0MzcyMzMmdXVpZD00YWU4M2ExYTgwYmU5Y2M3Mzk4YWU0NjNjMDQ2NDY3My02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl/XFPYMPP360.m3u8
湖南卫视快乐垂钓频道,http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTEyNWZlMDU5ZGUyNzU5N2UxNjQ3ZGNlZWZjMzMzMDJkJmVzPTE3MTg0MzIxNDQmdXVpZD1iZTZmMTZiMDQxMTg3YmJmMjI5ZGRjZGE4Zjk2MmYzYi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/KLCDMPP360.m3u8
湖南快乐购,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPThkNWY1OGM4ODhhZTkxNjFkN2ZjNTIxMWYwZWI3NDI3JmVzPTE3MTg0NDUzMTUmdXVpZD1iMTYwY2FmMTM2OTA4YWNmZGUzMTQzODRkOWE0MjI0Ni02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/KLGMPP360.m3u8
茶频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTMyNTZmZDVjMTkxMDE3ZTEzYzYzMGQ5OTdiMGQyNmI1JmVzPTE3MTg0Mzg1NTImdXVpZD02Njg4YTkzZmJiODg1MjA3YjA3ZWFhMjI1OTE4NjBiYi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CPDMPP360.m3u8
长沙新闻频道,http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWRiMzU5ODIzOTkxNWU0NWEyYmMwZWE1YzYzZDFiNmEzJmVzPTE3MTg0NDkyNDUmdXVpZD04YTZlNmRmZDhjMGJjOTJkY2FjZDU5Nzc4MTQ4NGFiZS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/CSXWMPP360.m3u8
长沙政法频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWJlN2MwMDNhMGRiOTNlNDQ5YWRjMjQzNWUwNzFmN2VmJmVzPTE3MTg0NDA4MDEmdXVpZD05MTc1OTI4NWFiNmIwOWExMzk0OGY1ZDg4ZGE5MDU1MS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSZFMPP360.m3u8
长沙女性频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTI2ZmI3ZTliNWJjNDk0Mjk3MzA2MTUzYWIxYmM3ZjMzJmVzPTE3MTg0NDE4NjMmdXVpZD01ZmJkZDk1OGQ1NDhhNjE5NzJkYTE3M2QxZTA2MDlkNC02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSNXMPP360.m3u8
湘潭新闻综合频道,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共都市频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
邵阳新闻综合频道,http://live2.sytv.net.cn/xwzh/playlist.m3u8?sign=1c0b6f85572163f7b99c324333e49aa9&t=1718428677
邵阳公共频道,http://live2.sytv.net.cn/ggpd/playlist.m3u8?sign=a47ac2857df519585c9a7c7c18e2d445&t=1718428680
福建台,#genre#
三明一套新闻综合频道,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明二套公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
新罗TV频道,http://stream.lyxltv.com/xltv/sd/live.m3u8
漳州一套新闻综合频道,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
西藏台,#genre#
西藏影视文化频道,https://tv.vtibet.cn/live/gHxCmvaVjK68XL.m3u8?secret=f6ffa358ec1fcd24957b35605eb8199d&time=666d3899
贵州台,#genre#
贵州2频道公共频道,http://9bwaz8y2.gzstv.com/live/CH02_lo.m3u8?txSecret=b487345fd1a643d3d07fb93b46b33a86&txTime=666D3402
贵州3频道影视文艺频道,https://9bwaz8y2.gzstv.com/live/CH03_lo.m3u8?txSecret=9ca438de9ac6fbb880ac4573f965439f&txTime=666D31B6
贵州4频道大众生活频道,http://9bwaz8y2.gzstv.com/live/CH04_lo.m3u8?txSecret=d898feef7b7c3fcd76665adf4b097851&txTime=666D33F7
贵州5频道,http://9bwaz8y2.gzstv.com/live/CH05_lo.m3u8?txSecret=ad4834584f5d9916516e9e129ebf063d&txTime=666D33D4
贵州6频道科教健康频道,http://9bwaz8y2.gzstv.com/live/CH06_lo.m3u8?txSecret=417fd12e072337aa7b83b5ac881de4c9&txTime=666D33CB
贵州移动电视频道,https://9bwaz8y2.gzstv.com/live/CH13_lo.m3u8?txSecret=12a64a1bdace4e4479579ca1218a016d&txTime=666D33BC
遵义新闻综合频道,http://pluslive.zunyifb.com/xwpd/playlist.m3u8?_upt=8c5cb1a51718440961
遵义都市频道,http://pluslive.zunyifb.com/dspd/playlist.m3u8?_upt=72ca47f71718439560
遵义公共频道,http://pluslive.zunyifb.com/ggpd/playlist.m3u8?_upt=09fe43271718440973
辽宁台,#genre#
锦州一套新闻综合频道,http://stream.jzgbdst.cn/1/sd/live.m3u8
锦州二套教育频道,http://stream.jzgbdst.cn/2/sd/live.m3u8
重庆台,#genre#
重庆新闻频道,https://sjlivecdn9.cbg.cn/202406151328/app_2/_definst_/ls_3.stream/chunklist.m3u8
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
万州综合频道,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州三峡移民频道,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
万州影视文艺频道,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州科教频道,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
开州综合频道,https://qxlmlive9.cbg.cn/applive/kzpd01/chunklist.m3u8
垫江综合频道,http://125.62.24.185:80/1.m3u8
忠县综合频道,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8
忠县文旅频道,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8
陕西台,#genre#
陕西一套新闻资讯频道,http://stream.snrtv.com/sxbc-1-eksCO0.m3u8
陕西二套都市青春频道,http://stream.snrtv.com/sxbc-2-lxLTUV.m3u8
陕西三套生活频道,http://stream.snrtv.com/sxbc-3-dtFMW8.m3u8
陕西五套公共频道,http://stream.snrtv.com/sxbc-5-joNX46.m3u8
陕西七套体育休闲频道,http://stream.snrtv.com/sxbc-7-cimuJ9.m3u8
陕西农林卫视,http://stream.snrtv.com/sxbc-nl-bcjtIN.m3u8
延安一套新闻综合频道,http://lives.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延安二套公共频道,http://lives.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
青海台,#genre#
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050
青海经视频道,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=89b3097a1718432055
青海都市频道,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=d051e0221718437797
西宁新闻综合频道,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务频道,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
香港台,#genre#
凤凰中文,http://116.162.6.191/1301-txt.sichuan.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://116.162.6.191/1301-txt.sichuan.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
黑龙江台,#genre#
哈尔滨新闻综合频道,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活频道,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐频道,http://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨影视频道,http://stream.hrbtv.net/yspd/sd/live.m3u8
